Model,Cohort,Split,repeat,Experiment,n,MCC,Brier,NLL,MCC eligible
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.9687057159812811,4.653807167960033,False
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.13789647857324064,0.45766744114485947,False
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.04100384183868616,0.2056344145860977,False
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,1.0,0.01859246731967142,0.06234610152185047,True
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.21289105404807931,0.6177887747428567,False
Random Forest,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.05213223732885273,0.25797502101244996,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.04134567585553455,0.22722945854235493,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.5021795594403421,1.2632033579458697,True
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.025312190590827767,0.1721979545511695,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.5255382728122436,0.26462905298665107,0.8609695022129996,True
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.044825015128827195,0.21772010151961357,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.4880457661222055,1.4745750755088385,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.00019689918030853915,0.008145280210946404,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.03108483278434238,0.09304959592826972,True
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.7727877656324926,2.2148817531643394,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.04498771195481128,0.22331134359166127,False
Random Forest,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.01877300313563033,0.12032575184435498,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.04498000764689483,0.2378118377633443,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.04405092055178682,0.23540855775939812,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.4910599459147345,1.2327749556467793,True
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.6546536707079772,0.23455756974720882,0.6583594741882319,True
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,0.0029784588670492248,0.036665885222073265,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.5729646847050871,1.4892867377327954,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.03640932226670293,0.17654400328855063,True
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.006955139020179982,0.08135208249250593,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.8975455856344698,3.168523782051169,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.3386037892380613,0.873670625140169,False
Random Forest,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.4933984804237235,2.046670968216981,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.15515662801024,0.9961121862393525,True
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,2.3502450902348323e-05,0.0024932434151647984,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.9997807485158385,10.272042356278405,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.037960228689060085,0.1270939812980573,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.37515428924742517,0.4766909054095285,2.5740559010706456,True
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.08504774177285045,0.2919992022428606,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,0.0004626737980595091,0.016424198584924776,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,0.0003034607741567985,0.010167142407431563,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.03163544743070877,0.10195221491163588,True
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.6032473544640887,1.5543628134759029,False
Random Forest,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.046721928883216836,0.23899634324956875,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.1485393027188318,0.6774691167764118,True
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.6973196466163296,2.67059743551604,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.9994479070950437,9.602932336361548,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.06398335670039614,0.28874051819021296,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.04911511057387602,0.2464102911480548,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.6546536707079772,0.4329293933013312,1.1057573751394862,True
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,0.010749054684537962,0.10152037720402987,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,0.0,0.03489064069617669,0.15453479065084838,True
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,0.0059564052999167266,0.0790371745050449,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.456108231084749,1.1369814349582141,False
Random Forest,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.09069429830647054,0.35682041430585126,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.7474093186836597,0.4437261634505523,1.1108950326050744,True
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.02231053848715897,0.161434572429126,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.055394824694936104,0.2662917091088029,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.6546536707079772,0.21769332493838803,0.6184379064703628,True
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.00017415299316908862,0.01226386527977474,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.7559707560443407,2.371643608677908,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.14542040641589699,0.3907295373573181,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,1.3005456207696927e-06,0.0007217782650387995,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,0.0,0.03684253029510743,0.22003942716590807,True
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.49726156463790283,1.2739416773852836,False
Extra Trees,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.003862680865999496,0.05736642690635347,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.04527690808846829,0.2386914350430534,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.40413456468273823,1.0171470589790852,True
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.01711107593737335,0.13978448149694456,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.0,0.15647956220511583,0.45389051289715715,True
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.0010226745061270946,0.029615012873251273,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.19513750313097253,0.62607697246621,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,6.757375969632285e-06,0.0023935150053757716,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.032015504469411114,0.09847337940536931,True
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.9134122738367956,3.2558518352593206,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.28906001142706395,0.7731811021863169,False
Extra Trees,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset8,64,,0.006457234245052582,0.06543979832791584,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset11,64,,0.05496405078836003,0.2654651724118583,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset12,64,,0.05068510697206456,0.2547805171681904,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset15,64,0.0,0.425719451421866,1.0673450665531765,True
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset14,64,0.6546536707079772,0.1527153191979198,0.480518392668642,True
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset16,64,,2.58000268465058e-06,0.0009461084286004456,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset8,64,,0.6705497603685735,2.2320917115607353,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset17,27,0.0,0.03523346355044274,0.1371452917632141,True
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset18,64,,0.00020580127901698536,0.011315813592191803,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset2,12,,0.9910177817703517,5.693379298634889,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset4,12,,0.7207236771005228,1.972235321786286,False
Extra Trees,Notebook03 nested-threshold,Development OOF,3,imi_vmx30ui::dataset6,64,,0.404658623715213,1.1559489246242982,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset15,64,0.0,0.1253539028643913,0.3958035457562028,True
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset18,64,,0.0005248133915903971,0.020456578708819104,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset8,64,,0.5984560205524028,1.642713130392023,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset11,64,,0.0010513100464463183,0.022974868014830112,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset14,64,0.4034732923929645,0.3515219833008776,1.023867270917453,True
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset6,64,,0.015038927292870026,0.0689531491201802,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset12,64,,1.0868710008637796e-06,0.0009206867874174291,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset16,64,,4.814411722244468e-07,0.0004275865210255135,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset17,27,0.0,0.035248270184080555,0.13773346900642394,True
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset2,12,,0.9706013173523348,4.62989950500055,False
Extra Trees,Notebook03 nested-threshold,Development OOF,4,imi_vmx30ui::dataset4,12,,0.2368196086569102,0.6623493499155263,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset15,64,0.0,0.0964996073736282,0.3095443222033394,True
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset6,64,,0.15942622518307692,0.4990595173309212,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset8,64,,0.5294936355189688,1.3958000410151687,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset11,64,,0.13532070647079308,0.44016251428104036,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset12,64,,0.08513512180116786,0.33611019670199016,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset14,64,0.3333333333333333,0.29326541982372634,0.7816132572691111,True
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset16,64,,2.3720493138399468e-08,8.255400692279541e-05,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset17,27,0.0,0.031241922543039948,0.09285589097437451,True
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset18,64,,2.624306601381274e-07,0.0003313415254906311,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset2,12,,0.9799084720799455,5.386981345447709,False
Extra Trees,Notebook03 nested-threshold,Development OOF,5,imi_vmx30ui::dataset4,12,,0.19547523222661087,0.5690719883352774,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset15,64,0.0,0.15559279166266343,1.0471653813224855,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset16,64,,0.0013483013473204136,0.023229498296574357,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset6,64,,0.5387910259538345,2.6603003161434,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset14,64,0.5773502691896258,0.31141894549669336,0.8568345707435878,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset18,64,,0.0023030779627419428,0.04537870456759222,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset8,64,,0.39615018498088395,1.0087526657591566,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset11,64,,0.3949140886191175,1.0697699937664789,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset12,64,,0.002176981307567018,0.04773034723565722,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset17,27,0.0,0.034078772889165464,0.14015825580619365,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset2,12,,0.06989311022284421,0.2687850842374966,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,1,imi_vmx30ui::dataset4,12,,0.0035642076937658393,0.06052143875517476,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset11,64,,0.039664779180807276,0.22207443962081644,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset15,64,0.0,0.5407222582260283,1.375695351350731,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset16,64,,0.03694113771646022,0.21344149260659417,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset14,64,0.3094922302950865,0.5456545278167818,1.4642610043010778,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset18,64,,0.004816871646373011,0.07142750675147064,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset6,64,,0.01603384595759981,0.127802831331629,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset12,64,,0.005443086329618673,0.07663115924042094,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset17,27,0.0,0.03615085122236982,0.16482827704577965,True
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset2,12,,0.23921106425357755,0.6832300690810355,False
HistGradientBoosting,Notebook03 nested-threshold,Development OOF,2,imi_vmx30ui::dataset4,12,,0.13675146265590352,0.46105817916948105,False
